gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
SLC52A3,C-604 2 uM endpoint vs dependency strength,689,-0.03371075225443217,0.3769599459186471,0.9065531704681685,13316
COX7A2L,C-604 2 uM endpoint vs dependency strength,689,-0.033715563639799155,0.37689181044829184,0.9065531704681685,13317
DPEP1,C-604 2 uM endpoint vs dependency strength,689,-0.033746324544477985,0.37645637519971253,0.9065531704681685,13318
LRRC4C,C-604 2 uM endpoint vs dependency strength,689,-0.033750656984572705,0.3763950723412273,0.9065531704681685,13319
CABCOCO1,C-604 2 uM endpoint vs dependency strength,689,-0.03375100147827972,0.3763901981120317,0.9065531704681685,13320
NFKBIZ,C-604 2 uM endpoint vs dependency strength,689,-0.0337573351286264,0.37630059044474135,0.9065531704681685,13321
PLA2G4B,C-604 2 uM endpoint vs dependency strength,689,-0.033762427244994626,0.3762285573670771,0.9065531704681685,13322
VPS52,C-604 2 uM endpoint vs dependency strength,689,-0.033764894625736605,0.376193656853722,0.9065531704681685,13323
CDT1,C-604 2 uM endpoint vs dependency strength,689,-0.03376529464340141,0.37618799888689025,0.9065531704681685,13324
ANKEF1,C-604 2 uM endpoint vs dependency strength,689,-0.03376578668191899,0.3761810394220846,0.9065531704681685,13325
KCTD15,C-604 2 uM endpoint vs dependency strength,689,-0.03377005174341285,0.3761207170906977,0.9065531704681685,13326
RANGRF,C-604 2 uM endpoint vs dependency strength,689,-0.033787317083487,0.375876587921749,0.9065531704681685,13327
CYB5RL,C-604 2 uM endpoint vs dependency strength,689,-0.03379299961306295,0.37579625921230747,0.9065531704681685,13328
MB,C-604 2 uM endpoint vs dependency strength,689,-0.03379785275137164,0.3757276632212924,0.9065531704681685,13329
SLC23A1,C-604 2 uM endpoint vs dependency strength,689,-0.03380415133579887,0.3756386482832698,0.9065531704681685,13330
GCAT,C-604 2 uM endpoint vs dependency strength,689,-0.03382270468877855,0.37537651798026306,0.9064355076281299,13331
RAB33A,C-604 2 uM endpoint vs dependency strength,689,-0.03382612149823618,0.37532825602219166,0.9064355076281299,13332
PARD6B,C-604 2 uM endpoint vs dependency strength,689,-0.0338261238514296,0.37532822278498035,0.9064355076281299,13333
CYTH3,C-604 2 uM endpoint vs dependency strength,689,-0.033826737149892754,0.3753195604349279,0.9064355076281299,13334
MTMR11,C-604 2 uM endpoint vs dependency strength,689,-0.0338277961219231,0.3753046035924662,0.9064355076281299,13335
RNASEL,C-604 2 uM endpoint vs dependency strength,689,-0.03383043682328814,0.3752673081226622,0.9064355076281299,13336
KRT31,C-604 2 uM endpoint vs dependency strength,689,-0.03384256271613746,0.3750960795958064,0.9064355076281299,13337
CCKBR,C-604 2 uM endpoint vs dependency strength,689,-0.03384450004099362,0.37506872728796,0.9064355076281299,13338
MED22,C-604 2 uM endpoint vs dependency strength,689,-0.033850616368073176,0.37498238140491846,0.9064355076281299,13339
RELA,C-604 2 uM endpoint vs dependency strength,689,-0.033860804024924085,0.3748385866476538,0.9064355076281299,13340
TMEM255A,C-604 2 uM endpoint vs dependency strength,689,-0.03387090362491983,0.3746960683519883,0.9064355076281299,13341
HECA,C-604 2 uM endpoint vs dependency strength,689,-0.03387649514923466,0.3746171791574183,0.9064355076281299,13342
MCF2,C-604 2 uM endpoint vs dependency strength,689,-0.033881276842993024,0.37454972375577145,0.9064355076281299,13343
C1QTNF2,C-604 2 uM endpoint vs dependency strength,689,-0.033886986349640866,0.37446918950487257,0.9064355076281299,13344
ITIH6,C-604 2 uM endpoint vs dependency strength,689,-0.03388874993117556,0.3744443158346111,0.9064355076281299,13345
ZSWIM4,C-604 2 uM endpoint vs dependency strength,689,-0.03389618655948448,0.37433944035174815,0.9064355076281299,13346
PTPN21,C-604 2 uM endpoint vs dependency strength,689,-0.0339077603910721,0.3741762557808061,0.9064355076281299,13347
GALNTL6,C-604 2 uM endpoint vs dependency strength,689,-0.03391194948666318,0.3741172026922663,0.9064355076281299,13348
COX6A2,C-604 2 uM endpoint vs dependency strength,689,-0.033927403039160184,0.37389940590347903,0.9064355076281299,13349
PRRG1,C-604 2 uM endpoint vs dependency strength,689,-0.03393171885739354,0.3738385943059755,0.9064355076281299,13350
RRP8,C-604 2 uM endpoint vs dependency strength,689,-0.033942446864631,0.3736874588696716,0.906427848562343,13351
SENP2,C-604 2 uM endpoint vs dependency strength,689,-0.0339512998089582,0.3735627676116674,0.9062531608514859,13352
PHF5A,C-604 2 uM endpoint vs dependency strength,689,-0.03395872344913256,0.373458227515752,0.9062531608514859,13353
MBOAT4,C-604 2 uM endpoint vs dependency strength,689,-0.03395913674669509,0.3734524079685475,0.9062531608514859,13354
SIRT3,C-604 2 uM endpoint vs dependency strength,689,-0.03397445406123076,0.37323676791999,0.906245724631287,13355
GJD2,C-604 2 uM endpoint vs dependency strength,689,-0.0339905874240591,0.37300972259247056,0.9059603726133586,13356
INSIG2,C-604 2 uM endpoint vs dependency strength,689,-0.03399498246812798,0.37294788579338384,0.9059603726133586,13357
PPIL6,C-604 2 uM endpoint vs dependency strength,689,-0.03400822641951612,0.37276158614224336,0.9059603726133586,13358
KBTBD3,C-604 2 uM endpoint vs dependency strength,689,-0.034008632023731084,0.372755881508024,0.9059603726133586,13359
JTB,C-604 2 uM endpoint vs dependency strength,689,-0.034011748086693695,0.3727120573347772,0.9059603726133586,13360
PNPLA2,C-604 2 uM endpoint vs dependency strength,689,-0.03403282296126944,0.37241574484173673,0.9059603726133586,13361
PCOLCE,C-604 2 uM endpoint vs dependency strength,689,-0.034033686735950745,0.372403603288066,0.9059603726133586,13362
ZCCHC24,C-604 2 uM endpoint vs dependency strength,689,-0.0340364482784908,0.3723647876117696,0.9059603726133586,13363
SCPEP1,C-604 2 uM endpoint vs dependency strength,689,-0.0340432567744897,0.37226909947512565,0.9059603726133586,13364
ITPR3,C-604 2 uM endpoint vs dependency strength,689,-0.0340497927119768,0.3721772562450968,0.9059603726133586,13365
TTC17,C-604 2 uM endpoint vs dependency strength,689,-0.034054072976157375,0.372117117412988,0.9059603726133586,13366
ZNF430,C-604 2 uM endpoint vs dependency strength,689,-0.034067233691142444,0.37193224358034765,0.9058740445639697,13367
LRRC4B,C-604 2 uM endpoint vs dependency strength,689,-0.034070372153267726,0.3718881647390653,0.9058740445639697,13368
KNCN,C-604 2 uM endpoint vs dependency strength,689,-0.03407349793353057,0.3718442672237393,0.9058740445639697,13369
SMC4,C-604 2 uM endpoint vs dependency strength,689,-0.03408762954143433,0.37164584719928867,0.9056893485926008,13370
GNA15,C-604 2 uM endpoint vs dependency strength,689,-0.034092095579036114,0.37158315378889534,0.9056648478450126,13371
RHOB,C-604 2 uM endpoint vs dependency strength,689,-0.0341001566528584,0.37147001049529926,0.905532314629291,13372
HECW1,C-604 2 uM endpoint vs dependency strength,689,-0.03410053112331878,0.37146475503634363,0.905532314629291,13373
RPL11,C-604 2 uM endpoint vs dependency strength,689,-0.034116506873643114,0.3712405882279932,0.9053429228153966,13374
MIB1,C-604 2 uM endpoint vs dependency strength,689,-0.034117457646520064,0.37122724991694134,0.9053429228153966,13375
PGLYRP4,C-604 2 uM endpoint vs dependency strength,689,-0.03412786067520289,0.3710813261060739,0.90533950874291,13376
TMEM177,C-604 2 uM endpoint vs dependency strength,689,-0.03417830263591448,0.37037427794479066,0.9045782440281525,13377
ALDH1A3,C-604 2 uM endpoint vs dependency strength,689,-0.034178724452574354,0.37036836883608293,0.9045782440281525,13378
FAM110A,C-604 2 uM endpoint vs dependency strength,689,-0.034183831321307666,0.3702968328110216,0.9045782440281525,13379
RRP36,C-604 2 uM endpoint vs dependency strength,689,-0.034209699942931465,0.3699346017506264,0.9044432144973814,13380
PRKD2,C-604 2 uM endpoint vs dependency strength,689,-0.034214986551957254,0.36986060189088166,0.9044432144973814,13381
FAM83F,C-604 2 uM endpoint vs dependency strength,689,-0.03422082822562909,0.36977884313127357,0.9044432144973814,13382
UNC5CL,C-604 2 uM endpoint vs dependency strength,689,-0.03422408312137125,0.36973329319992826,0.9044432144973814,13383
ANK1,C-604 2 uM endpoint vs dependency strength,689,-0.034226203771726645,0.3697036180913237,0.9044432144973814,13384
SULT1C3,C-604 2 uM endpoint vs dependency strength,689,-0.0342672680246036,0.3691292808289259,0.9039096607830444,13385
PXT1,C-604 2 uM endpoint vs dependency strength,689,-0.03427349197936402,0.3690422790276852,0.9039096607830444,13386
CCT6A,C-604 2 uM endpoint vs dependency strength,689,-0.03427914729209992,0.3689632370476268,0.9039096607830444,13387
CFAP90,C-604 2 uM endpoint vs dependency strength,689,-0.034280538913795906,0.36894378853454596,0.9039096607830444,13388
TAS2R5,C-604 2 uM endpoint vs dependency strength,689,-0.03428217813584729,0.36892088051593236,0.9039096607830444,13389
LCP1,C-604 2 uM endpoint vs dependency strength,689,-0.034290882050398395,0.36879925868130276,0.9039096607830444,13390
DPM1,C-604 2 uM endpoint vs dependency strength,689,-0.03430130671933219,0.3686536251034485,0.9039096607830444,13391
STARD10,C-604 2 uM endpoint vs dependency strength,689,-0.03430925393808942,0.36854262571908464,0.9039096607830444,13392
SPSB3,C-604 2 uM endpoint vs dependency strength,689,-0.034316066973494895,0.36844748407909284,0.9039096607830444,13393
MED14,C-604 2 uM endpoint vs dependency strength,689,-0.03433999097854961,0.36811351460421593,0.9039096607830444,13394
LIN7B,C-604 2 uM endpoint vs dependency strength,689,-0.034346726040538796,0.3680195297835361,0.9039096607830444,13395
SETX,C-604 2 uM endpoint vs dependency strength,689,-0.03434836977768362,0.3679965944197192,0.9039096607830444,13396
CTPS2,C-604 2 uM endpoint vs dependency strength,689,-0.03434841935165855,0.3679959027188117,0.9039096607830444,13397
C22orf23,C-604 2 uM endpoint vs dependency strength,689,-0.0343533046902158,0.36792774202153133,0.9039096607830444,13398
PPP4R3B,C-604 2 uM endpoint vs dependency strength,689,-0.03435568643629559,0.3678945145235458,0.9039096607830444,13399
HNRNPAB,C-604 2 uM endpoint vs dependency strength,689,-0.0343580093959621,0.3678621089449728,0.9039096607830444,13400
CIMIP1,C-604 2 uM endpoint vs dependency strength,689,-0.034363498863008976,0.3677855372397987,0.9039096607830444,13401
SPRYD4,C-604 2 uM endpoint vs dependency strength,689,-0.03436445018910956,0.36777226834994664,0.9039096607830444,13402
PRRT3,C-604 2 uM endpoint vs dependency strength,689,-0.03436745212591711,0.36773039993776724,0.9039096607830444,13403
SERPINA5,C-604 2 uM endpoint vs dependency strength,689,-0.0343862194273425,0.3674687170374625,0.9039096607830444,13404
CCL3,C-604 2 uM endpoint vs dependency strength,689,-0.03438986462908793,0.3674179033950693,0.9039096607830444,13405
KCNC2,C-604 2 uM endpoint vs dependency strength,689,-0.03439070893289147,0.36740613453196996,0.9039096607830444,13406
DNAI3,C-604 2 uM endpoint vs dependency strength,689,-0.03439304044533101,0.3673736364868797,0.9039096607830444,13407
PRICKLE3,C-604 2 uM endpoint vs dependency strength,689,-0.03439676213952558,0.36732176494221874,0.9039096607830444,13408
ZNF768,C-604 2 uM endpoint vs dependency strength,689,-0.034402462241258806,0.36724232794128714,0.9039096607830444,13409
CSTB,C-604 2 uM endpoint vs dependency strength,689,-0.03440298406183456,0.3672350563483895,0.9039096607830444,13410
RAB14,C-604 2 uM endpoint vs dependency strength,689,-0.034406141577466486,0.3671910581376566,0.9039096607830444,13411
LRRC24,C-604 2 uM endpoint vs dependency strength,689,-0.03441658366470536,0.36704557684967276,0.9039096607830444,13412
CCL14,C-604 2 uM endpoint vs dependency strength,689,-0.03441790312079372,0.3670271964697834,0.9039096607830444,13413
NIPSNAP3A,C-604 2 uM endpoint vs dependency strength,689,-0.034420362453830004,0.36699293882382145,0.9039096607830444,13414
P3H1,C-604 2 uM endpoint vs dependency strength,689,-0.034426802146678454,0.3669032455844927,0.9039096607830444,13415
FBXL20,C-604 2 uM endpoint vs dependency strength,689,-0.03443608026537117,0.3667740421988829,0.9039096607830444,13416
GPR108,C-604 2 uM endpoint vs dependency strength,689,-0.03443666081822779,0.36676595859206756,0.9039096607830444,13417
GIMAP1,C-604 2 uM endpoint vs dependency strength,689,-0.03444174230506033,0.36669520879778794,0.9039096607830444,13418
CLDN6,C-604 2 uM endpoint vs dependency strength,689,-0.03444509551862836,0.36664852648874885,0.9039096607830444,13419
NLRP4,C-604 2 uM endpoint vs dependency strength,689,-0.03446880112377077,0.3663186105202665,0.9039096607830444,13420
ETNPPL,C-604 2 uM endpoint vs dependency strength,689,-0.03447830104598118,0.36618644994877936,0.9039096607830444,13421
IL1RL2,C-604 2 uM endpoint vs dependency strength,689,-0.034480733123614604,0.3661526202578694,0.9039096607830444,13422
YJU2B,C-604 2 uM endpoint vs dependency strength,689,-0.03448707832181025,0.3660643690383125,0.9039096607830444,13423
CSMD1,C-604 2 uM endpoint vs dependency strength,689,-0.034491825807845884,0.3659983480153581,0.9039096607830444,13424
DIRAS1,C-604 2 uM endpoint vs dependency strength,689,-0.034496229142373304,0.3659371195703999,0.9039096607830444,13425
EXOC3L4,C-604 2 uM endpoint vs dependency strength,689,-0.03452078754722102,0.3655957515013043,0.9039096607830444,13426
COPS5,C-604 2 uM endpoint vs dependency strength,689,-0.0345399002347296,0.3653302175862376,0.9039096607830444,13427
LRRC17,C-604 2 uM endpoint vs dependency strength,689,-0.034540453984863925,0.36532252608811466,0.9039096607830444,13428
POLI,C-604 2 uM endpoint vs dependency strength,689,-0.034545336680268185,0.3652547106204463,0.9039096607830444,13429
ICAM4,C-604 2 uM endpoint vs dependency strength,689,-0.03455423001900394,0.3651312117207855,0.9039096607830444,13430
ZNF576,C-604 2 uM endpoint vs dependency strength,689,-0.03456057586321132,0.3650431049587076,0.9039096607830444,13431
GPR182,C-604 2 uM endpoint vs dependency strength,689,-0.034561630408791406,0.36502846475553674,0.9039096607830444,13432
CBLIF,C-604 2 uM endpoint vs dependency strength,689,-0.03456994821943094,0.3649130018360562,0.9039096607830444,13433
KLK15,C-604 2 uM endpoint vs dependency strength,689,-0.03457521117797879,0.3648399563238689,0.9039096607830444,13434
ADAMDEC1,C-604 2 uM endpoint vs dependency strength,689,-0.034579244591839385,0.3647839820448483,0.9039096607830444,13435
LTBP1,C-604 2 uM endpoint vs dependency strength,689,-0.034615108541122354,0.3642865104077706,0.9039096607830444,13436
ITSN1,C-604 2 uM endpoint vs dependency strength,689,-0.03462156887954533,0.36419694354793114,0.9039096607830444,13437
HAUS8,C-604 2 uM endpoint vs dependency strength,689,-0.03462811747704917,0.36410616707518845,0.9039096607830444,13438
E4F1,C-604 2 uM endpoint vs dependency strength,689,-0.03463558613400096,0.3640026539953896,0.9039096607830444,13439
CCDC157,C-604 2 uM endpoint vs dependency strength,689,-0.03463707927588645,0.3639819617522415,0.9039096607830444,13440
KDM3A,C-604 2 uM endpoint vs dependency strength,689,-0.03464534408986198,0.3638674396687961,0.9039096607830444,13441
BRF1,C-604 2 uM endpoint vs dependency strength,689,-0.034652450968055484,0.3637689806010826,0.9039096607830444,13442
EIF4E1B,C-604 2 uM endpoint vs dependency strength,689,-0.03465989812777182,0.3636658250965728,0.9039096607830444,13443
EID2,C-604 2 uM endpoint vs dependency strength,689,-0.03466634242775294,0.36357657559802875,0.9039096607830444,13444
MAML2,C-604 2 uM endpoint vs dependency strength,689,-0.034680444108260766,0.36338132389592254,0.9039096607830444,13445
TLN2,C-604 2 uM endpoint vs dependency strength,689,-0.03468857713825075,0.3632687438298819,0.9039096607830444,13446
AMELX,C-604 2 uM endpoint vs dependency strength,689,-0.03469094853532502,0.3632359222757392,0.9039096607830444,13447
KCNF1,C-604 2 uM endpoint vs dependency strength,689,-0.03469770117632007,0.36314247182868414,0.9039096607830444,13448
MPZ,C-604 2 uM endpoint vs dependency strength,689,-0.034706821218801275,0.36301628251967744,0.9039096607830444,13449
PDE6B,C-604 2 uM endpoint vs dependency strength,689,-0.034714384297932596,0.36291165688249044,0.9039096607830444,13450
PRDM10,C-604 2 uM endpoint vs dependency strength,689,-0.03471650486510823,0.3628823248980943,0.9039096607830444,13451
RPL27A,C-604 2 uM endpoint vs dependency strength,689,-0.034717957083484616,0.3628622384629495,0.9039096607830444,13452
CHTF18,C-604 2 uM endpoint vs dependency strength,689,-0.03472813031393426,0.3627215463638526,0.9039096607830444,13453
YDJC,C-604 2 uM endpoint vs dependency strength,689,-0.03473159112003147,0.3626736924367467,0.9039096607830444,13454
GPR61,C-604 2 uM endpoint vs dependency strength,689,-0.03473230478826752,0.3626638247559485,0.9039096607830444,13455
TMEM223,C-604 2 uM endpoint vs dependency strength,689,-0.03473258957340011,0.3626598871625051,0.9039096607830444,13456
TBX19,C-604 2 uM endpoint vs dependency strength,689,-0.03473565249021844,0.36261753930469004,0.9039096607830444,13457
CD55,C-604 2 uM endpoint vs dependency strength,689,-0.034739660194485246,0.3625621334914384,0.9039096607830444,13458
NEU3,C-604 2 uM endpoint vs dependency strength,689,-0.03475516599575143,0.36234781832000923,0.9039096607830444,13459
CPNE8,C-604 2 uM endpoint vs dependency strength,689,-0.03475927382159814,0.36229105481351664,0.9039096607830444,13460
PDLIM5,C-604 2 uM endpoint vs dependency strength,689,-0.034770733010135134,0.362132736749925,0.9039096607830444,13461
HTRA2,C-604 2 uM endpoint vs dependency strength,689,-0.03477081818345646,0.3621315601727669,0.9039096607830444,13462
DNAJC3,C-604 2 uM endpoint vs dependency strength,689,-0.03477572665379526,0.36206375901008203,0.9039096607830444,13463
ZNF804B,C-604 2 uM endpoint vs dependency strength,689,-0.03477677956647636,0.3620492160620037,0.9039096607830444,13464
ARL6,C-604 2 uM endpoint vs dependency strength,689,-0.03478527949297844,0.36193182749821645,0.9039096607830444,13465
C2CD5,C-604 2 uM endpoint vs dependency strength,689,-0.034791344300331956,0.36184808379174677,0.9039096607830444,13466
WASHC4,C-604 2 uM endpoint vs dependency strength,689,-0.03480227146753053,0.3616972305274044,0.9039096607830444,13467
KIDINS220,C-604 2 uM endpoint vs dependency strength,689,-0.03482151481216561,0.36143166524475095,0.9039096607830444,13468
GALR3,C-604 2 uM endpoint vs dependency strength,689,-0.03482411780081678,0.36139575240575234,0.9039096607830444,13469
WDR5,C-604 2 uM endpoint vs dependency strength,689,-0.034827980507009276,0.3613424636467028,0.9039096607830444,13470
DCAF12,C-604 2 uM endpoint vs dependency strength,689,-0.03483495437184865,0.36124626670869175,0.9039096607830444,13471
HLA_DMB,C-604 2 uM endpoint vs dependency strength,689,-0.03483827899980533,0.36120041269573055,0.9039096607830444,13472
SLC17A9,C-604 2 uM endpoint vs dependency strength,689,-0.0348390529550706,0.36118973865411846,0.9039096607830444,13473
GYS2,C-604 2 uM endpoint vs dependency strength,689,-0.03484451707222925,0.36111438563320364,0.9039096607830444,13474
CTXN3,C-604 2 uM endpoint vs dependency strength,689,-0.0348555719846452,0.3609619627241895,0.9039096607830444,13475
LPAR6,C-604 2 uM endpoint vs dependency strength,689,-0.03485736352823596,0.3609372650737757,0.9039096607830444,13476
P2RY13,C-604 2 uM endpoint vs dependency strength,689,-0.034857791871601235,0.36093136022499545,0.9039096607830444,13477
TANC2,C-604 2 uM endpoint vs dependency strength,689,-0.03486019090861211,0.3608982898586579,0.9039096607830444,13478
EIF2S3,C-604 2 uM endpoint vs dependency strength,689,-0.03486962057773286,0.36076832166040385,0.9039096607830444,13479
CPEB3,C-604 2 uM endpoint vs dependency strength,689,-0.034870402482133606,0.3607575460650004,0.9039096607830444,13480
TEKT5,C-604 2 uM endpoint vs dependency strength,689,-0.034880489740186586,0.3606185494253646,0.9039096607830444,13481
MRFAP1L1,C-604 2 uM endpoint vs dependency strength,689,-0.034883820748876276,0.3605726573988475,0.9039096607830444,13482
UBE2J1,C-604 2 uM endpoint vs dependency strength,689,-0.034887352775409,0.3605239999008957,0.9039096607830444,13483
NKX2_1,C-604 2 uM endpoint vs dependency strength,689,-0.034894475412102346,0.3604258903588018,0.9039096607830444,13484
HBP1,C-604 2 uM endpoint vs dependency strength,689,-0.03489684094863565,0.3603933103790589,0.9039096607830444,13485
SERAC1,C-604 2 uM endpoint vs dependency strength,689,-0.03489879508060648,0.36036639796904124,0.9039096607830444,13486
HOXC11,C-604 2 uM endpoint vs dependency strength,689,-0.03490426038694505,0.36029113616092,0.9039096607830444,13487
STPG1,C-604 2 uM endpoint vs dependency strength,689,-0.03490597045823944,0.3602675890810507,0.9039096607830444,13488
KMT2C,C-604 2 uM endpoint vs dependency strength,689,-0.03492965548069894,0.3599415537961969,0.9039096607830444,13489
SORBS1,C-604 2 uM endpoint vs dependency strength,689,-0.03494307429434583,0.35975691969108853,0.9039096607830444,13490
KANK1,C-604 2 uM endpoint vs dependency strength,689,-0.03494535168160114,0.35972559022353984,0.9039096607830444,13491
GORASP2,C-604 2 uM endpoint vs dependency strength,689,-0.03495130874399752,0.3596436484383744,0.9039096607830444,13492
TEX10,C-604 2 uM endpoint vs dependency strength,689,-0.0349518391091282,0.3596363536202539,0.9039096607830444,13493
CARD14,C-604 2 uM endpoint vs dependency strength,689,-0.034967892682631466,0.3594155913297976,0.9039096607830444,13494
GLDN,C-604 2 uM endpoint vs dependency strength,689,-0.03497348052470949,0.3593387695081611,0.9039096607830444,13495
MAT1A,C-604 2 uM endpoint vs dependency strength,689,-0.034974550661445614,0.35932405841067955,0.9039096607830444,13496
GBP7,C-604 2 uM endpoint vs dependency strength,689,-0.034978709134533846,0.35926689574663034,0.9039096607830444,13497
NUDCD3,C-604 2 uM endpoint vs dependency strength,689,-0.034982845211177095,0.35921004660201655,0.9039096607830444,13498
POU3F1,C-604 2 uM endpoint vs dependency strength,689,-0.03500100746455176,0.3589604786003104,0.9039096607830444,13499
PRDM7,C-604 2 uM endpoint vs dependency strength,689,-0.03500175202035502,0.35895024996056124,0.9039096607830444,13500
RGL2,C-604 2 uM endpoint vs dependency strength,689,-0.03501116505483361,0.3588209503171665,0.9039096607830444,13501
PSMD14,C-604 2 uM endpoint vs dependency strength,689,-0.03501876898374075,0.35871652230826234,0.9039096607830444,13502
KIF6,C-604 2 uM endpoint vs dependency strength,689,-0.03502545926267993,0.35862465761546447,0.9039096607830444,13503
HRCT1,C-604 2 uM endpoint vs dependency strength,689,-0.03502849973155168,0.3585829136015767,0.9039096607830444,13504
TULP1,C-604 2 uM endpoint vs dependency strength,689,-0.03502978758502371,0.35856523298042564,0.9039096607830444,13505
DCTN1,C-604 2 uM endpoint vs dependency strength,689,-0.03506074067476985,0.3581404502661513,0.9039096607830444,13506
KRTAP13_1,C-604 2 uM endpoint vs dependency strength,689,-0.035071279991450564,0.35799588676386007,0.9039096607830444,13507
TRAPPC1,C-604 2 uM endpoint vs dependency strength,689,-0.03508345484803804,0.35782893484284156,0.9039096607830444,13508
SLC6A2,C-604 2 uM endpoint vs dependency strength,689,-0.03510354844068776,0.3575535014771521,0.9039096607830444,13509
ADAM8,C-604 2 uM endpoint vs dependency strength,689,-0.035109876973153986,0.35746678056274656,0.9039096607830444,13510
ATP2B3,C-604 2 uM endpoint vs dependency strength,689,-0.035142301620554234,0.35702266762797796,0.9035263590718586,13511
RBMS3,C-604 2 uM endpoint vs dependency strength,689,-0.03514525601219407,0.3569822192507856,0.9035263590718586,13512
LRRC63,C-604 2 uM endpoint vs dependency strength,689,-0.035169178185791156,0.3566548084701388,0.9031860435279273,13513
OPA3,C-604 2 uM endpoint vs dependency strength,689,-0.035183543160211286,0.35645829303352794,0.9030871641351566,13514
PPDPF,C-604 2 uM endpoint vs dependency strength,689,-0.035199612218067666,0.3562385461346349,0.9027963155466774,13515
MED28,C-604 2 uM endpoint vs dependency strength,689,-0.03520146162753697,0.3562132606376755,0.9027963155466774,13516
DIPK1A,C-604 2 uM endpoint vs dependency strength,689,-0.03521549844334309,0.35602138328162736,0.9027812771719324,13517
CRKL,C-604 2 uM endpoint vs dependency strength,689,-0.03522066194606714,0.3559508167385934,0.9027812771719324,13518
KRTAP8_1,C-604 2 uM endpoint vs dependency strength,689,-0.035224849062859706,0.3558936003477806,0.9027812771719324,13519
CATSPERB,C-604 2 uM endpoint vs dependency strength,689,-0.035234108366412664,0.35576709375386073,0.9027812771719324,13520
TM2D2,C-604 2 uM endpoint vs dependency strength,689,-0.03524171881932573,0.35566313601563737,0.9027812771719324,13521
ITPR2,C-604 2 uM endpoint vs dependency strength,689,-0.03524337535348523,0.35564051052121187,0.9027812771719324,13522
KHDRBS2,C-604 2 uM endpoint vs dependency strength,689,-0.03524801770028854,0.35557710863168956,0.9027812771719324,13523
SOX6,C-604 2 uM endpoint vs dependency strength,689,-0.03525328447671526,0.3555051873389873,0.9027812771719324,13524
SNRNP27,C-604 2 uM endpoint vs dependency strength,689,-0.03525370607763472,0.35549943049730215,0.9027812771719324,13525
EGF,C-604 2 uM endpoint vs dependency strength,689,-0.035259101892956314,0.3554257573421803,0.9027812771719324,13526
SLBP,C-604 2 uM endpoint vs dependency strength,689,-0.03526530547131381,0.35534106706510676,0.9027812771719324,13527
IL10RB,C-604 2 uM endpoint vs dependency strength,689,-0.03527003632493095,0.3552764907344967,0.9027812771719324,13528
CUL4B,C-604 2 uM endpoint vs dependency strength,689,-0.03527917862320302,0.35515171895635766,0.9027812771719324,13529
PGAP2,C-604 2 uM endpoint vs dependency strength,689,-0.0352814593243779,0.3551205968237387,0.9027812771719324,13530
TRDN,C-604 2 uM endpoint vs dependency strength,689,-0.03528728751348054,0.35504107396428297,0.9027812771719324,13531
COPS2,C-604 2 uM endpoint vs dependency strength,689,-0.03529820345300079,0.35489216135482626,0.9027812771719324,13532
RNF19B,C-604 2 uM endpoint vs dependency strength,689,-0.03529911255231899,0.35487976141648775,0.9027812771719324,13533
CCDC85C,C-604 2 uM endpoint vs dependency strength,689,-0.0353076875253445,0.3547628138756275,0.9027812771719324,13534
PGR,C-604 2 uM endpoint vs dependency strength,689,-0.03531403718282306,0.354676231369692,0.9027812771719324,13535
SCCPDH,C-604 2 uM endpoint vs dependency strength,689,-0.03531481632779017,0.35466560804071007,0.9027812771719324,13536
YAF2,C-604 2 uM endpoint vs dependency strength,689,-0.035320224131699,0.35459188032894434,0.9027812771719324,13537
PLEKHD1,C-604 2 uM endpoint vs dependency strength,689,-0.03532383428663791,0.35454266637885495,0.9027812771719324,13538
ASIC4,C-604 2 uM endpoint vs dependency strength,689,-0.035329375651039205,0.3544671343851328,0.9027812771719324,13539
JPT2,C-604 2 uM endpoint vs dependency strength,689,-0.03532988716195114,0.3544601627075564,0.9027812771719324,13540
C1orf174,C-604 2 uM endpoint vs dependency strength,689,-0.03533789584506635,0.35435101900881555,0.9027812771719324,13541
SLC41A2,C-604 2 uM endpoint vs dependency strength,689,-0.03534207979246302,0.35429400788449783,0.9027812771719324,13542
FKBP7,C-604 2 uM endpoint vs dependency strength,689,-0.03534458007933286,0.3542599413428,0.9027812771719324,13543
TMED10,C-604 2 uM endpoint vs dependency strength,689,-0.03535655715677803,0.3540967816600515,0.9027812771719324,13544
FXYD6,C-604 2 uM endpoint vs dependency strength,689,-0.035375875351386386,0.3538337162605272,0.9027812771719324,13545
SLC4A1,C-604 2 uM endpoint vs dependency strength,689,-0.035381303579879037,0.35375981957700653,0.9027812771719324,13546
DYRK1A,C-604 2 uM endpoint vs dependency strength,689,-0.0354111516391049,0.353353659712078,0.9027812771719324,13547
TANK,C-604 2 uM endpoint vs dependency strength,689,-0.03541930628202925,0.3532427459419668,0.9027812771719324,13548
DEFB119,C-604 2 uM endpoint vs dependency strength,689,-0.03542002661032943,0.35323294959445267,0.9027812771719324,13549
ALPP,C-604 2 uM endpoint vs dependency strength,689,-0.035428016366034626,0.35312430171463516,0.9027812771719324,13550
PTS,C-604 2 uM endpoint vs dependency strength,689,-0.035449947140198355,0.3528261867142426,0.9027812771719324,13551
IFT70B,C-604 2 uM endpoint vs dependency strength,689,-0.03545655471925449,0.35273639803599427,0.9027812771719324,13552
